job_id,url,title,company,location,description,snippet,salary_min,salary_max,salary_text,job_type,work_model,department,company_size,qualifications,h1b_sponsored,is_new_grad,category,posted_date,scraped_at,source,raw_json
recHbljGK3dsHJ5wL,https://jobright.ai/jobs/info/691df23b3f782d2f1afaeeb7?utm_source=1099&utm_campaign=Software%20Engineer,Software Developer – Vision & Robotics (C++),"Vancouver, British Columbia, Canada",Hybrid,,"1. 3+ years of hands-on experience in modern C++ (17/20) 2. Strong understanding of object-oriented design, memory management, and multithreading 3. Comfort working with Git, Linux, and CMake ...",,,"CAD110,000 CAD-CAD145,000 CAD /yr",Internship,,,,"1. 3+ years of hands-on experience in modern C++ (17/20) 2. Strong understanding of object-oriented design, memory management, and multithreading 3. Comfort working with Git, Linux, and CMake ...",,,Software_Engineering,2025-12-01,2025-12-01T20:01:14.667368,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recHbljGK3dsHJ5wL', 'url': 'https://jobright.ai/jobs/info/691df23b3f782d2f1afaeeb7?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Software Developer – Vision & Robotics (C++)', 'location': 'Hybrid', 'company': 'Vancouver, British Columbia, Canada', 'salary': 'CAD110,000 CAD-CAD145,000 CAD /yr', 'qualifications': '1. 3+ years of hands-on experience in modern C++ (17/20) 2. Strong understanding of object-oriented design, memory management, and multithreading 3. Comfort working with Git, Linux, and CMake ...'}}"
recSfmvsm9jdqoinv,https://jobright.ai/jobs/info/692ddd3efa28370be269ef8a?utm_source=1099&utm_campaign=Software%20Engineer,Summer 2026 - Software Engineering Intern,"Agriculture
Food and Beverage","Phoenix, AZ",,"1. 1+ year(s) educational experience and currently pursuing a degree from an accredited college or university with a focus on Software Engineering, Computer Science, or related studies 2. Maintains a minimum GPA of 3.0 3. Must live in or near Phoenix, AZ ...",,,Shamrock Foods Company,Internship,On Site,,,"1. 1+ year(s) educational experience and currently pursuing a degree from an accredited college or university with a focus on Software Engineering, Computer Science, or related studies 2. Maintains a minimum GPA of 3.0 3. Must live in or near Phoenix, AZ ...",,,Software_Engineering,2025-12-01,2025-12-01T20:01:14.782940,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recSfmvsm9jdqoinv', 'url': 'https://jobright.ai/jobs/info/692ddd3efa28370be269ef8a?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Summer 2026 - Software Engineering Intern', 'work_model': 'On Site', 'location': 'Phoenix, AZ', 'salary': 'Shamrock Foods Company', 'company': 'Agriculture\nFood and Beverage', 'qualifications': '1. 1+ year(s) educational experience and currently pursuing a degree from an accredited college or university with a focus on Software Engineering, Computer Science, or related studies 2. Maintains a minimum GPA of 3.0 3. Must live in or near Phoenix, AZ ...'}}"
recGdvDvp7irGPTwJ,https://jobright.ai/jobs/info/692ddc614c474121999d3e16?utm_source=1099&utm_campaign=Software%20Engineer,ERP Analyst Intern,PACSUN,"Multi Location Anaheim, CA Anaheim, California, United States",,"1. Enrolled in a program related to Computer Science, Information Systems, Business Systems, or a related field 2. Strong understanding of the software development lifecycle (SDLC) and system mapping processes 3. Excellent organizational and problem-solving skills with attention to detail ...",,,$20-$20 /hr,Internship,On Site,,,"1. Enrolled in a program related to Computer Science, Information Systems, Business Systems, or a related field 2. Strong understanding of the software development lifecycle (SDLC) and system mapping processes 3. Excellent organizational and problem-solving skills with attention to detail ...",,,Software_Engineering,2025-12-01,2025-12-01T20:01:14.894298,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recGdvDvp7irGPTwJ', 'url': 'https://jobright.ai/jobs/info/692ddc614c474121999d3e16?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'ERP Analyst Intern', 'work_model': 'On Site', 'location': 'Multi Location Anaheim, CA Anaheim, California, United States', 'company': 'PACSUN', 'salary': '$20-$20 /hr', 'qualifications': '1. Enrolled in a program related to Computer Science, Information Systems, Business Systems, or a related field 2. Strong understanding of the software development lifecycle (SDLC) and system mapping processes 3. Excellent organizational and problem-solving skills with attention to detail ...'}}"
recVEEWZY7wD6I3Qj,https://jobright.ai/jobs/info/68ce41851ad6b16f028a35ea?utm_source=1099&utm_campaign=Software%20Engineer,Mobile Applications (Android) Intern,Shure Incorporated,Hybrid,,"1. Minimum two years of course work in Computer Science or related field. 2. Basic knowledge of mobile application software development on Android or iOS platforms and learns to use professional concepts. 3. Development experience using Android with Kotlin/Java, preferably with an OO approach, is desired. ...",,,$21-$40 /hr,Internship,,,,"1. Minimum two years of course work in Computer Science or related field. 2. Basic knowledge of mobile application software development on Android or iOS platforms and learns to use professional concepts. 3. Development experience using Android with Kotlin/Java, preferably with an OO approach, is desired. ...",,,Software_Engineering,2025-12-01,2025-12-01T20:01:15.003499,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recVEEWZY7wD6I3Qj', 'url': 'https://jobright.ai/jobs/info/68ce41851ad6b16f028a35ea?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Mobile Applications (Android) Intern', 'location': 'Hybrid', 'company': 'Shure Incorporated', 'salary': '$21-$40 /hr', 'qualifications': '1. Minimum two years of course work in Computer Science or related field. 2. Basic knowledge of mobile application software development on Android or iOS platforms and learns to use professional concepts. 3. Development experience using Android with Kotlin/Java, preferably with an OO approach, is desired. ...'}}"
recrZap14rDKxl03j,https://jobright.ai/jobs/info/692dd0774c474121999d3920?utm_source=1099&utm_campaign=Software%20Engineer,Software Developer Co-op/Intern,London Computer Systems,"Multi Location Cincinnati, OH, US Cincinnati, OH",,,,,,Internship,On Site,,,,,,Software_Engineering,2025-12-01,2025-12-01T20:01:15.121985,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recrZap14rDKxl03j', 'url': 'https://jobright.ai/jobs/info/692dd0774c474121999d3920?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Software Developer Co-op/Intern', 'work_model': 'On Site', 'location': 'Multi Location Cincinnati, OH, US Cincinnati, OH', 'company': 'London Computer Systems'}}"
recS8gdCIgiAaGEYk,https://jobright.ai/jobs/info/69008c0fe0c73b3a111a5b44?utm_source=1099&utm_campaign=Software%20Engineer,Software Development Engineer Internship - Summer 2026 (US),Amazon,"Seattle, WA",,"1. Are 18 years of age or older 2. Experience with at least one general-purpose programming language such as Java, Python, C++, C#, Go, Rust, or TypeScript 3. Experience with data structure implementation, basic algorithm development, and/or object-oriented design principles ...",,,$47-$96 /hr,Internship,On Site,,,"1. Are 18 years of age or older 2. Experience with at least one general-purpose programming language such as Java, Python, C++, C#, Go, Rust, or TypeScript 3. Experience with data structure implementation, basic algorithm development, and/or object-oriented design principles ...",,,Software_Engineering,2025-12-01,2025-12-01T20:01:15.259350,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recS8gdCIgiAaGEYk', 'url': 'https://jobright.ai/jobs/info/69008c0fe0c73b3a111a5b44?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Software Development Engineer Internship - Summer 2026 (US)', 'work_model': 'On Site', 'location': 'Seattle, WA', 'company': 'Amazon', 'salary': '$47-$96 /hr', 'qualifications': '1. Are 18 years of age or older 2. Experience with at least one general-purpose programming language such as Java, Python, C++, C#, Go, Rust, or TypeScript 3. Experience with data structure implementation, basic algorithm development, and/or object-oriented design principles ...'}}"
recw8AMlqJv9Jsy2q,https://jobright.ai/jobs/info/692dbc9c66796e3028f95f02?utm_source=1099&utm_campaign=Software%20Engineer,Co-op/Intern Student - Engineering Practice,Spartan Controls,"Calgary, Alberta, Canada",,"1. Current enrolled in undergraduate Engineering program, preferably in Software Engineering 2. Customer Service experience 3. Proficiency in MS Office programs; Word, Power Point, Excel ...",,,,Internship,On Site,,,"1. Current enrolled in undergraduate Engineering program, preferably in Software Engineering 2. Customer Service experience 3. Proficiency in MS Office programs; Word, Power Point, Excel ...",,,Software_Engineering,2025-12-01,2025-12-01T20:01:15.391067,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recw8AMlqJv9Jsy2q', 'url': 'https://jobright.ai/jobs/info/692dbc9c66796e3028f95f02?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Co-op/Intern Student - Engineering Practice', 'work_model': 'On Site', 'location': 'Calgary, Alberta, Canada', 'company': 'Spartan Controls', 'qualifications': '1. Current enrolled in undergraduate Engineering program, preferably in Software Engineering 2. Customer Service experience 3. Proficiency in MS Office programs; Word, Power Point, Excel ...'}}"
rec7JQnlYwEJMGVvF,https://jobright.ai/jobs/info/66ca0a763673251f8b24f33d?utm_source=1099&utm_campaign=Software%20Engineer,Software Development Intern,Sandhills Global,"Multi Location Lincoln, NE Scottsdale, AZ",,1. Ability to commute when scheduled to the local office is required 2. Excellent oral and written communication skills 3. Able to work independently and communicate within a team environment ...,,,$25-$25 /hr,Internship,On Site,,,1. Ability to commute when scheduled to the local office is required 2. Excellent oral and written communication skills 3. Able to work independently and communicate within a team environment ...,,,Software_Engineering,2025-12-01,2025-12-01T20:01:15.524776,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'rec7JQnlYwEJMGVvF', 'url': 'https://jobright.ai/jobs/info/66ca0a763673251f8b24f33d?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Software Development Intern', 'work_model': 'On Site', 'location': 'Multi Location Lincoln, NE Scottsdale, AZ', 'company': 'Sandhills Global', 'salary': '$25-$25 /hr', 'qualifications': '1. Ability to commute when scheduled to the local office is required 2. Excellent oral and written communication skills 3. Able to work independently and communicate within a team environment ...'}}"
recsX7D5YNa530ZjA,https://jobright.ai/jobs/info/692db00f4c474121999d2c5a?utm_source=1099&utm_campaign=Software%20Engineer,Platform Internship (Summer 2026),,Hybrid,,1. An ambition to learn and grow 2. Excellent written and verbal communication 3. An ability to multi-task in a fast-paced work environment ...,,,Clark National Accounts,Internship,,,,1. An ambition to learn and grow 2. Excellent written and verbal communication 3. An ability to multi-task in a fast-paced work environment ...,,,Software_Engineering,2025-12-01,2025-12-01T20:01:21.343916,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recsX7D5YNa530ZjA', 'url': 'https://jobright.ai/jobs/info/692db00f4c474121999d2c5a?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Platform Internship (Summer 2026)', 'location': 'Hybrid', 'salary': 'Clark National Accounts', 'qualifications': '1. An ambition to learn and grow 2. Excellent written and verbal communication 3. An ability to multi-task in a fast-paced work environment ...'}}"
recAK9QHbxFf5gvLI,https://jobright.ai/jobs/info/68bb6a5f5f3832749186ef82?utm_source=1099&utm_campaign=Software%20Engineer,"Intern - Software Engineer (Fleet IT), Summer 2026",Enterprise Mobility,Hybrid,,1. Must be presently authorized to work in the U.S. without a requirement for work authorization sponsorship by our company for this position now or in the future 2. Must be able to work a 40-hour work week for the entire 10-week program 3. Must reside in the St. Louis area for the duration of the 10-week program with the ability to come onsite weekly as needed ...,,,,Internship,,,,1. Must be presently authorized to work in the U.S. without a requirement for work authorization sponsorship by our company for this position now or in the future 2. Must be able to work a 40-hour work week for the entire 10-week program 3. Must reside in the St. Louis area for the duration of the 10-week program with the ability to come onsite weekly as needed ...,,,Software_Engineering,2025-12-01,2025-12-01T20:01:21.451132,intern-list.com (Airtable),"{'original_row_data': {'row_id': 'recAK9QHbxFf5gvLI', 'url': 'https://jobright.ai/jobs/info/68bb6a5f5f3832749186ef82?utm_source=1099&utm_campaign=Software%20Engineer', 'date_posted': '2025-12-01', 'title': 'Intern - Software Engineer (Fleet IT), Summer 2026', 'location': 'Hybrid', 'company': 'Enterprise Mobility', 'qualifications': '1. Must be presently authorized to work in the U.S. without a requirement for work authorization sponsorship by our company for this position now or in the future 2. Must be able to work a 40-hour work week for the entire 10-week program 3. Must reside in the St. Louis area for the duration of the 10-week program with the ability to come onsite weekly as needed ...'}}"
